0.00002500  0.20623229  -1.59194272  -1.38571042  -0.00706670  -0.01317711  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00012500  0.18822632  -1.52469894  -1.33647261  -0.00654227  -0.01502547  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00022500  0.28507228  -1.55027858  -1.26520630  -0.00527557  -0.01573820  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00032500  0.37247065  -1.56850146  -1.19603081  -0.00551218  -0.01551629  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00042500  0.43491910  -1.58278060  -1.14786150  -0.01170450  -0.01178240  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00052500  0.49787833  -1.62008404  -1.12220572  -0.00669332  -0.00828897  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00062500  0.52847732  -1.62346251  -1.09498519  -0.00319754  -0.00756895  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00072500  0.56451958  -1.62196501  -1.05744544  -0.00561107  -0.00837531  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00082500  0.57924178  -1.59715758  -1.01791580  -0.00546079  -0.00744766  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00092500  0.60827486  -1.58308638  -0.97481152  -0.00383096  -0.00792449  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00102500  0.66402653  -1.58915829  -0.92513176  -0.01131335  -0.00670716  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00112500  0.68345945  -1.58586390  -0.90240445  -0.01482794  -0.00406912  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00122500  0.71798649  -1.58986835  -0.87188186  -0.01752357  -0.00353659  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00132500  0.71434331  -1.54853349  -0.83419018  -0.01406782  -0.00167818  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00142500  0.76826267  -1.56271004  -0.79444736  -0.01049674  0.00611905  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00152500  0.80197439  -1.54321611  -0.74124171  -0.01029843  0.01104452  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00162500  0.80744071  -1.50675207  -0.69931135  -0.00784830  0.01536955  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00172500  0.84292419  -1.48555103  -0.64262684  -0.01289890  0.02391340  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00182500  0.90733170  -1.52081250  -0.61348080  -0.01871037  0.02880158  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00192500  0.93198317  -1.48507271  -0.55308954  -0.02256138  0.03188095  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00202500  0.94311320  -1.45674142  -0.51362822  -0.02009390  0.03579696  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00212500  0.97455852  -1.47279356  -0.49823504  -0.01537819  0.04185026  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00222500  0.98275584  -1.45551894  -0.47276311  -0.01291876  0.04968078  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00232500  1.00986585  -1.45819156  -0.44832570  -0.01198981  0.05319853  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00242500  1.03800059  -1.45547919  -0.41747860  -0.01089590  0.06132878  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00252500  0.20623229  -1.44421122  -1.23797892  -0.00283932  0.03048778  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00262500  0.36851939  -1.58232519  -1.21380579  0.00007562  0.03231830  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00272500  0.38477628  -1.56673743  -1.18196115  -0.00087653  0.03382889  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00282500  0.40492865  -1.58252049  -1.17759184  -0.00461840  0.03470601  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00292500  0.43205456  -1.57212858  -1.14007402  -0.00708383  0.03787877  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00302500  0.46137824  -1.57528591  -1.11390768  -0.00538782  0.04156359  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00312500  0.46309098  -1.57115945  -1.10806847  -0.00412449  0.04957187  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00322500  0.49053340  -1.58269876  -1.09216536  -0.00332025  0.05513206  0.00000000  -0.00000000  -0.00000000  -0.00000000  0.00000000  0.00000000 
0.00332500  0.51225554  -1.56145460  -1.04919906  -0.00234425  0.05792228  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00342500  0.53064865  -1.56570072  -1.03505206  0.00331821  0.05966209  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
0.00352500  0.51970561  -1.55151952  -1.03181390  0.00462185  0.06434077  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 
