x,y,z,vx,vy,vz,rho,press,tipo,mass
21.41104548 , 35.04564523 , 0.00000000 , 0.49415911 , 0.19050934 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.29891123 , 36.00605909 , 0.00000000 , -0.45168641 , -0.82345712 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.23117628 , 37.04593012 , 0.00000000 , 0.08077231 , -0.02347246 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.11583126 , 38.06832848 , 0.00000000 , -0.05080338 , 0.19954467 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.92496295 , 39.68945016 , 0.00000000 , 0.64662112 , 0.71429682 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.33813566 , 40.53145893 , 0.00000000 , 0.02682590 , 0.95415543 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.93901786 , 41.42212721 , 0.00000000 , 0.67953099 , 0.32729231 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.65079895 , 42.36522054 , 0.00000000 , 0.95429295 , -0.28352512 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.73834885 , 43.38777195 , 0.00000000 , 0.46807810 , -0.05197681 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.26797646 , 44.21003146 , 0.00000000 , -0.08848775 , 0.06161205 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
20.99922715 , 45.29909210 , 0.00000000 , -0.10315465 , 0.22494463 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.79489979 , 46.08984935 , 0.00000000 , -0.51165568 , 0.08829444 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.37109763 , 47.01798243 , 0.00000000 , 0.45131011 , -0.06111450 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.27234339 , 49.08347957 , 0.00000000 , 0.69296187 , 0.09394429 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
20.85414565 , 49.90477552 , 0.00000000 , 0.29725275 , -0.78495374 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.14880154 , 54.12885227 , 0.00000000 , 0.43714260 , 0.81128459 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.86239945 , 6.00072122 , 0.00000000 , -0.34344197 , -0.02605888 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.23219185 , 6.87602631 , 0.00000000 , -1.69958535 , 1.48554053 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.90833391 , 7.76758030 , 0.00000000 , -0.34498476 , -0.11370664 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.39132350 , 8.57961192 , 0.00000000 , -0.85928364 , -1.30331237 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.47562351 , 12.19205259 , 0.00000000 , -1.12777395 , -0.02178841 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.09851415 , 24.89535789 , 0.00000000 , 0.92015432 , -0.03015116 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.21130920 , 23.37727804 , 0.00000000 , 2.86027462 , -0.84556117 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
19.67570555 , 23.18841214 , 0.00000000 , 0.99444158 , 0.81317279 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.44135522 , 26.69207697 , 0.00000000 , 1.15583141 , -0.76765948 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.60912967 , 27.77615660 , 0.00000000 , 0.12132384 , -0.24549930 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.69446503 , 28.97239331 , 0.00000000 , 0.79274577 , 0.37492588 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.71706187 , 29.94808762 , 0.00000000 , 0.44929768 , -0.38242254 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.76302027 , 31.04775526 , 0.00000000 , -0.75277989 , 0.25433358 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.51165233 , 32.73844661 , 0.00000000 , -0.07178357 , 0.51228591 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.37150683 , 33.67518177 , 0.00000000 , -0.06281635 , 0.62805266 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.25386159 , 34.32519013 , 0.00000000 , -0.79197507 , 0.34787761 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.29121576 , 34.68255947 , 0.00000000 , -0.55735258 , 0.62491997 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.27605825 , 35.66461584 , 0.00000000 , -0.86580112 , -0.47985578 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.12860905 , 36.66671886 , 0.00000000 , -0.55722339 , -0.45868167 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.06872279 , 37.66829589 , 0.00000000 , 0.00069417 , 0.29256684 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.16531993 , 38.69859368 , 0.00000000 , 0.28071144 , 0.39961074 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.05914664 , 39.54486598 , 0.00000000 , -0.48236648 , 0.58341579 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.57044549 , 40.47629455 , 0.00000000 , -0.15165207 , -0.15124349 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.05723850 , 41.33637778 , 0.00000000 , 1.59863066 , -0.28720089 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.61098907 , 42.25972647 , 0.00000000 , 1.00231354 , -0.14362718 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.95670472 , 43.23096193 , 0.00000000 , 0.06082460 , 0.33950526 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.43641262 , 44.14926344 , 0.00000000 , -0.19588058 , 0.70290815 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.88274189 , 44.95631644 , 0.00000000 , -0.07376202 , -0.46909049 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.86608758 , 45.94485886 , 0.00000000 , 0.41341704 , -0.14826988 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.92930114 , 48.11418132 , 0.00000000 , -0.13527685 , -0.36968077 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
21.96985705 , 47.88982072 , 0.00000000 , -0.45811375 , -0.70937696 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.20873701 , 48.89786420 , 0.00000000 , 0.70046812 , 1.71521199 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.12509721 , 50.04180549 , 0.00000000 , 0.11437388 , -0.55068146 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.84312160 , 6.03712148 , 0.00000000 , -0.22023569 , 0.43168453 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.35688861 , 6.92910759 , 0.00000000 , 0.47655189 , -0.90064412 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.89597153 , 7.74250076 , 0.00000000 , 0.81457798 , 0.53696692 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.25966766 , 10.37748162 , 0.00000000 , 0.66552990 , 0.84067454 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.34195432 , 12.69734212 , 0.00000000 , -0.34147451 , -1.73074141 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.48003510 , 25.44536516 , 0.00000000 , 0.52167907 , 1.12642817 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.27556284 , 25.70004335 , 0.00000000 , -1.36266732 , -0.02534618 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.39914829 , 26.02524485 , 0.00000000 , 0.20765464 , 1.95590617 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.45067666 , 26.50988083 , 0.00000000 , -0.20436200 , -0.16681408 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.31791215 , 27.74448556 , 0.00000000 , 0.58802454 , 1.01524803 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.52915887 , 27.03153130 , 0.00000000 , 0.81400929 , -0.55243060 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.66440371 , 29.34855652 , 0.00000000 , -0.50879298 , 1.25653778 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.53395957 , 30.39804713 , 0.00000000 , -0.43111214 , 0.19549214 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.45086591 , 32.35533750 , 0.00000000 , -0.09456508 , -0.56739455 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.33032013 , 33.36917521 , 0.00000000 , 0.39390974 , -0.29612918 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.17525905 , 34.84159673 , 0.00000000 , -0.02536150 , 0.26295152 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.19758186 , 35.30210791 , 0.00000000 , -0.46262715 , 0.14122663 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.97584977 , 35.77950868 , 0.00000000 , -0.02077544 , -0.13578905 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.09625628 , 36.44844587 , 0.00000000 , -1.42035273 , -0.43765196 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.07708360 , 37.52953784 , 0.00000000 , -0.79822532 , -0.09158715 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.54347052 , 38.53513844 , 0.00000000 , -0.64791037 , -0.26653628 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.07044523 , 39.38482830 , 0.00000000 , -0.35256761 , -0.33986665 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.55921775 , 40.38563922 , 0.00000000 , -0.03434873 , 0.34487448 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.05146498 , 41.28531318 , 0.00000000 , -1.29079914 , -0.17275499 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.56817777 , 42.20393534 , 0.00000000 , -0.89073089 , 0.66583446 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.94143315 , 43.14533130 , 0.00000000 , -0.62489803 , 0.68859190 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.60554409 , 44.14772043 , 0.00000000 , 0.71753786 , 0.60657610 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.95906414 , 44.92674412 , 0.00000000 , 0.19724862 , 1.02755614 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.09143738 , 44.98800767 , 0.00000000 , 0.61830641 , -0.06103062 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.60359923 , 46.00136631 , 0.00000000 , 0.13528221 , -0.86180214 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.94642259 , 49.42592391 , 0.00000000 , -0.24299167 , 0.29886241 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.93163150 , 50.58408021 , 0.00000000 , -0.63180760 , -0.53821142 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.15658435 , 59.81986518 , 0.00000000 , -0.09144168 , 0.62420093 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.78022310 , 5.94995138 , 0.00000000 , -0.35802846 , -0.01145329 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.30087870 , 6.89652754 , 0.00000000 , -1.13450060 , -1.37985049 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.62015579 , 7.94647582 , 0.00000000 , -0.05692402 , -0.32763280 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.98053033 , 9.44157524 , 0.00000000 , -0.37269680 , -0.02960132 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.78005736 , 23.49385018 , 0.00000000 , -0.61737474 , 0.31913308 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.56436670 , 23.68202648 , 0.00000000 , 0.19726956 , 0.64449341 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.45247949 , 26.61692746 , 0.00000000 , 0.20690891 , -1.62831316 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.23767950 , 28.14050846 , 0.00000000 , 0.77029390 , -0.50306676 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.51442774 , 28.33045747 , 0.00000000 , 0.07816241 , -0.06668753 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.43301885 , 30.04255196 , 0.00000000 , -0.89991918 , 1.35072971 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.50722021 , 31.05231278 , 0.00000000 , 1.41427706 , 0.59821735 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.60622276 , 31.45311562 , 0.00000000 , 0.12119592 , 0.11575184 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.38410030 , 31.97763379 , 0.00000000 , -0.36551295 , 0.91816684 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.23652038 , 33.91674006 , 0.00000000 , -0.54484563 , 0.68857787 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.92757767 , 35.45943748 , 0.00000000 , 0.37943971 , 1.12382111 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.98592488 , 36.43795243 , 0.00000000 , -0.31278159 , 0.32557864 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.02504023 , 36.75044178 , 0.00000000 , 0.22139253 , -0.12504721 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.12910722 , 37.69896010 , 0.00000000 , -0.14397202 , -0.22280761 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.67488353 , 38.56477766 , 0.00000000 , 0.30272521 , 0.77509975 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.12560746 , 39.46518531 , 0.00000000 , -0.94245982 , -0.02054587 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.53706695 , 40.33713245 , 0.00000000 , -0.48680953 , 0.06764635 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.98869403 , 41.36745473 , 0.00000000 , -0.67960025 , -0.71215826 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.57854718 , 42.24748724 , 0.00000000 , 0.50998817 , -0.16294076 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.58269455 , 42.34395858 , 0.00000000 , 0.44665423 , -0.79193122 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.03653404 , 43.11873825 , 0.00000000 , -0.25177074 , -0.06193388 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.57312632 , 44.02181163 , 0.00000000 , -0.47218461 , 0.29641486 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.08258849 , 44.87019710 , 0.00000000 , -0.19205013 , -0.19362343 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.56934616 , 45.67846174 , 0.00000000 , 0.10846796 , 0.62126682 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.19518849 , 48.35210328 , 0.00000000 , 0.53399994 , -0.54441353 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.75952274 , 51.52656611 , 0.00000000 , -0.51849390 , -0.00394787 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.53788528 , 49.86756129 , 0.00000000 , 0.62202016 , 0.15052993 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.67847142 , 5.98295739 , 0.00000000 , -0.74545265 , -0.23527315 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.30984045 , 6.96221812 , 0.00000000 , 0.23930162 , 0.89275925 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.09031953 , 9.54213863 , 0.00000000 , 0.19327525 , 0.11732416 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.79297894 , 8.38720858 , 0.00000000 , -1.15433138 , 0.36876935 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.27041995 , 26.10932325 , 0.00000000 , 0.41386662 , -0.17067196 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.27189919 , 25.48288314 , 0.00000000 , -1.20078946 , -0.28876745 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.03558386 , 27.57537496 , 0.00000000 , -0.34587091 , -0.13598126 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.32182395 , 28.59925632 , 0.00000000 , -0.14808536 , 1.27503953 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.58827340 , 28.88426909 , 0.00000000 , -0.38814745 , -0.45630843 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.38109698 , 30.02961823 , 0.00000000 , 0.42720042 , -0.54573226 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.35736215 , 30.46438784 , 0.00000000 , -0.17036160 , 0.63890559 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.31910313 , 31.55475535 , 0.00000000 , -1.03850436 , -0.43301352 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.17215432 , 32.93957465 , 0.00000000 , -0.32515892 , 0.74716297 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.23558928 , 34.29979347 , 0.00000000 , 0.09869181 , -0.24374697 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.16547910 , 34.00796595 , 0.00000000 , 0.09047999 , 0.41679847 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.13075686 , 34.94886887 , 0.00000000 , 0.10087411 , 0.59100117 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.76911601 , 35.85028289 , 0.00000000 , -0.41513134 , 1.29681585 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.98060964 , 36.94955676 , 0.00000000 , 0.05060927 , -0.45706842 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.07817231 , 37.43338371 , 0.00000000 , 0.28652241 , -0.15427028 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.66968371 , 38.58339925 , 0.00000000 , -0.45546283 , 0.37931107 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.04885296 , 39.70319157 , 0.00000000 , 0.01446207 , 0.20174150 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.51797072 , 40.53340218 , 0.00000000 , -0.39574932 , 0.03649795 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.98495562 , 41.49252024 , 0.00000000 , 0.52298238 , 0.49522125 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.12086209 , 43.14398166 , 0.00000000 , 0.17110696 , 0.61901983 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.56537417 , 43.94818923 , 0.00000000 , -0.06589028 , 0.15703629 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.08141198 , 44.82577491 , 0.00000000 , 0.18639696 , -0.27924394 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.56807993 , 45.65215269 , 0.00000000 , -0.79805143 , 0.36430712 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.10437188 , 46.52911581 , 0.00000000 , -1.08150939 , 0.76108842 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.63794745 , 47.41736040 , 0.00000000 , 0.38972763 , -0.77149345 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.17985379 , 48.23528019 , 0.00000000 , 0.25154382 , -0.36427703 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.73820097 , 50.34059055 , 0.00000000 , -0.14192002 , 0.24927473 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.62839743 , 5.98529206 , 0.00000000 , -0.19989826 , 0.75707477 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.90264626 , 8.92286680 , 0.00000000 , -1.47784731 , 0.73169807 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.08554894 , 11.13708479 , 0.00000000 , 0.44254070 , -0.81462662 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.80403706 , 11.88115218 , 0.00000000 , -1.05556382 , 1.07606038 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
32.34642467 , 24.03040772 , 0.00000000 , 1.99457480 , 1.50933086 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.64368968 , 23.83157556 , 0.00000000 , 0.60748389 , 1.39735913 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.77739643 , 26.72471423 , 0.00000000 , -1.68674215 , 0.57191265 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.06267873 , 27.80240219 , 0.00000000 , -0.34634314 , 0.01773294 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.67057395 , 29.30621645 , 0.00000000 , 0.08301926 , 0.72223072 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.52439841 , 30.07845335 , 0.00000000 , -0.14625549 , 1.48298098 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.22126348 , 32.09675567 , 0.00000000 , 1.37785759 , 0.00067418 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.08811505 , 32.68642380 , 0.00000000 , -0.49714355 , 1.20771078 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.98957936 , 33.05956784 , 0.00000000 , 1.34228429 , 0.46808368 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.94911603 , 33.48540075 , 0.00000000 , 0.54034927 , 0.42906464 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.03935218 , 34.51763134 , 0.00000000 , 0.78547479 , 0.01828692 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.36460229 , 35.39752294 , 0.00000000 , -0.07608730 , -0.84422849 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.72443331 , 36.10143036 , 0.00000000 , -0.05731516 , 0.11643239 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.98949326 , 37.05080118 , 0.00000000 , -0.49371554 , 0.21741940 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.32640225 , 37.84198128 , 0.00000000 , -0.54243821 , 0.44283082 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.38679900 , 37.91801586 , 0.00000000 , -0.68348428 , -0.45259201 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.63876532 , 38.82527007 , 0.00000000 , -0.69989375 , 0.92961852 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.60198296 , 40.70828040 , 0.00000000 , -0.04230192 , -0.69083179 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.01084454 , 41.52875851 , 0.00000000 , 0.12916206 , 0.35650291 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.51575147 , 42.31545573 , 0.00000000 , 0.10523153 , -0.33487611 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.54808795 , 43.99105905 , 0.00000000 , -0.04389432 , 0.37899592 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.07079092 , 44.81606179 , 0.00000000 , -1.21770869 , -0.00739721 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.60283683 , 45.65355141 , 0.00000000 , -0.73697355 , -0.41654408 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.13047120 , 46.53581939 , 0.00000000 , 0.31138157 , 0.51977257 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.72777852 , 47.45446955 , 0.00000000 , -0.37642820 , -0.11920429 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.21113032 , 48.30422352 , 0.00000000 , -0.69555938 , 0.30171181 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.83360429 , 49.00317149 , 0.00000000 , -0.11519380 , -0.16797184 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.34319981 , 6.86354242 , 0.00000000 , -0.63408208 , -0.50773763 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.54181626 , 7.11716519 , 0.00000000 , 0.36865264 , 1.01982627 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.71667836 , 7.67286916 , 0.00000000 , 2.07213193 , -0.48295033 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.45092159 , 9.95324591 , 0.00000000 , -0.86114156 , -1.04474916 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.51126357 , 25.22872404 , 0.00000000 , 1.77056679 , 0.59248178 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.41253272 , 25.55541438 , 0.00000000 , -0.97460782 , 0.46604192 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.88531359 , 27.72644195 , 0.00000000 , 1.48715887 , 0.43515665 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
30.75712073 , 28.32798938 , 0.00000000 , 0.27626035 , 0.57678939 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00989266 , 29.13632293 , 0.00000000 , 0.47826918 , -0.04235129 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.91652552 , 28.92803903 , 0.00000000 , 0.24938931 , 0.53066001 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.22533996 , 31.09459264 , 0.00000000 , 0.58683663 , 0.66995906 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.20830684 , 31.57861698 , 0.00000000 , 0.57742543 , 0.58284088 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00836934 , 32.55909092 , 0.00000000 , 0.10081007 , 0.13503270 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
